-----------------------------------------------------
List of ball x/y positions
581.4071214472281;74.99149137665854
421.44759794637747;74.997893784461
381.4575987254703;74.98999999999994
301.474955705689;74.9905890941845
261.4849557100281;74.99000000015741
461.4375973836738;74.99118520590314
501.42759736611015;74.98999999999994
541.417356834247;75.1286999708024
401.9881660717951;109.94009573933496
341.46495570135;74.9900000001878
552.9032316641883;113.88249326827052
512.9175375332035;113.29566717539277
218.60170059417044;74.98999999999994
322.0001785930922;109.92311540843379
472.92753753893794;113.29498887118469
436.59116904314106;129.99434288676437
204.2081492193603;122.94058915469029
456.5077209485386;166.72428815478096
592.8981633910266;113.29496452265222
361.99341436526396;109.92432541403556
282.01017859743126;109.92370450243057
381.96983053672705;144.5690147643389
341.97983067540747;144.56432789687912
192.71710727929357;161.24406230180344
604.3892053348249;151.59843766864594
532.0490973531728;148.41355206446246
343.3473914995888;184.53093742773825
492.0589166273907;148.4127457346584
242.0201785997622;109.92327245209707
416.5732590614993;164.61403495218605
220.34497260690054;190.16098459251083
271.6908932298271;148.55934154262889
567.4722119657889;166.971651405224
627.3712892224207;228.2053839606337
169.73514258049934;237.85104433487587
273.3255778736697;188.51591679771275
546.1434251676202;200.79890304822112
509.716309710427;184.29693283434713
615.880247278623;189.9019108146398
684.8236938386005;419.71394634794115
181.22686187479124;199.54777440055838
553.6618657171505;240.0840454403214
307.90990368039655;165.51323033465076
231.8370457072067;151.8564520418369
247.7701024562891;219.27494435372697
513.6399711603652;224.0953744033052
197.35285824930872;266.7777543448682
383.27695778787;186.76288748096604
309.428624116507;205.7138862123797
583.9156162182904;213.93235944084785
474.57260211025647;203.37885926000035
208.84970868614278;228.469704131916
434.70460722584295;200.25746792017253
486.06717000535883;253.06069811655635
595.4065764665002;252.23585709542326
355.44615389172367;222.6468140223891
638.2744302166338;266.68033186781474
283.87319336425475;236.47295087739874
236.27950385681507;257.57855050022886
146.7562074411054;314.4589351251237
158.24398144136666;276.15448174801725
523.7045231292965;266.5747556058535
401.4081927993743;222.40640513258188
650.350718587524;304.8034818443118
449.220392014674;237.5199435755066
606.3024433483098;290.7129145323526
618.3861492778241;328.83401260926485
263.70382346721084;286.68587539244896
224.78035817933312;295.8848200701299
565.1549479316416;278.3900189483788
417.910016697776;262.3968504876403
454.75714108354015;277.9380409994864
252.21406820979678;324.9909200670834
338.72874062235536;258.97487746625194
661.8397394156922;343.1075612668735
378.55789506987355;255.28273610967213
673.3326620172123;381.4104701652258
473.361455537583;355.5928762337785
301.11467343627993;272.5552382900062
281.0124917122434;352.73710726053827
331.69013395054736;298.3405746672406
576.0506251185493;316.86822302305393
185.85173487101565;305.0867914773391
535.1953785317381;304.8782847137592
213.28700339389061;334.19144686776957
294.2802079663666;312.4723839213601
